"Date","Adjusted","logprice","logret"
2020-09-30,24.936298,3.21632449298715,-0.00506899989349741
2020-10-01,25.043528,3.22061543087588,0.00429093788873258
2020-10-02,25.053278,3.22100467725311,0.000389246377228147
2020-10-05,25.394466,3.23453127627075,0.0135265990176432
2020-10-06,25.121515,3.22372465029095,-0.0108066259798054
2020-10-07,25.423714,3.23568236051775,0.0119577102267994
2020-10-08,25.599182,3.24256039785,0.006878037332259
2020-10-09,25.647924,3.2444626326688,0.00190223481879093
2020-10-13,25.569937,3.24141732547527,-0.00304530719353036
2020-10-14,25.472456,3.23759771151178,-0.00381961396348141
2020-10-15,25.550442,3.240654615913,0.00305690440121253
2020-10-16,25.462706,3.23721487184911,-0.00343974406388359
2020-10-19,25.218998,3.22759759937478,-0.00961727247433153
2020-10-20,25.189751,3.22643720544071,-0.00116039393406853
2020-10-21,25.131262,3.22411256915649,-0.00232463628421886
2020-10-22,25.209248,3.22721091132216,0.0030983421656634
2020-10-23,25.287237,3.23029980204433,0.00308889072216978
2020-10-26,24.916801,3.2155423148925,-0.0147574871518259
2020-10-27,24.838814,3.21240751035376,-0.0031348045387376
2020-10-28,24.156427,3.1845504730571,-0.027857037296664
2020-10-29,24.302652,3.19058548019409,0.0060350071369939
2020-10-30,24.175924,3.18535726191194,-0.0052282182821517
2020-11-02,24.341646,3.19218871058103,0.00683144866908636
2020-11-03,24.731581,3.20808100993871,0.0158922993576804
2020-11-04,24.809565,3.21122926429728,0.00314825435857102
2020-11-05,25.267742,3.22952856244135,0.0182992981440671
2020-11-06,25.267742,3.22952856244135,0
2020-11-09,25.540695,3.24027306245028,0.0107445000089328
2020-11-10,25.774654,3.24939160595259,0.00911854350231378
2020-11-11,26.018366,3.25880267326468,0.00941106731208929
